County_2,Date,Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Retail_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_std_7d,Wholesale,Retail
0,2023-05-19,0.6666666666666288,0.0,0.0,0.12770975901183992,0.09961518823397553,0.25981819155965924,0.15425840363643167,0.005478827750954105,0.08362763741920753,0.0916509165091651,0.09961518823397553
0,2023-05-24,0.6666666666666288,0.0,0.0,0.0965349223344661,0.10584191583954969,0.2588299727942183,0.15308928337604522,0.006161374639796369,0.08432527317582302,0.0908259082590826,0.09961518823397553
0,2023-05-26,0.6666666666666288,0.0,0.0,0.09997982713405644,0.09961518823397553,0.25684758213824344,0.15308928337604522,0.004690259881612325,0.08432527317582302,0.0916509165091651,0.09961518823397553
0,2023-05-31,0.6666666666666288,0.0,0.0,0.09481246993467095,0.09338846062840135,0.25552598836759355,0.15308928337604522,0.006356501918525002,0.08432527317582302,0.0883208832088321,0.09338846062840135
0,2023-06-02,0.6666666666666288,0.0,0.0,0.09825737473426127,0.21169628513431052,0.2535435977116187,0.13087599842870237,0.005500087818810426,0.01240103088717143,0.08998589985899859,0.09338846062840135
0,2023-06-09,0.6666666666666288,0.0,0.0,0.09825737473426127,0.11206864344512385,0.25487114460736165,0.12970687816831594,0.00849232517194943,0.008557524315577287,0.0983259832598326,0.10584191583954969
0,2023-06-14,0.6666666666666288,0.0,0.0,0.09481246993467095,0.09961518823397553,0.2595026759297293,0.12970687816831594,0.014537618673459879,0.008557524315577287,0.1033210332103321,0.09961518823397553
0,2023-06-16,0.6666666666666288,0.0,0.0,0.09481246993467095,0.09961518823397553,0.2647950041374219,0.12970687816831594,0.018421126654052874,0.008557524315577287,0.1049860498604986,0.09961518823397553
0,2023-06-21,0.6666666666666288,0.0,0.0,0.09395900252936704,0.09961518823397553,0.27041475422523054,0.12853775790792946,0.019823636622655603,0.009374298208081396,0.1049860498604986,0.09338846062840135
0,2023-06-23,0.6666666666666288,0.0,0.0,0.09481246993467095,0.09961518823397553,0.2757070824329232,0.127368637647543,0.019821874340743333,0.009757078924309694,0.1049860498604986,0.09338846062840135
